title,rating,body,body_char_len,body_word_len,title_word_len,sentiment,full_text,clean_text,tokens,lemmatized_tokens,final_text
"Buy if you want a lot of RAM ,storage and battery life at an affordable price",5,The RAM and storage are very decent for this price range. A large  number of apps can be installed and run. Camera quality is good. Display and battery life are excellent. Only con is that even with fast charging 0 to 100 % takes approximately 3 hours.,252,47,16,Positive,"Buy if you want a lot of RAM ,storage and battery life at an affordable price The RAM and storage are very decent for this price range. A large  number of apps can be installed and run. Camera quality is good. Display and battery life are excellent. Only con is that even with fast charging 0 to 100 % takes approximately 3 hours.",buy if you want a lot of ram storage and battery life at an affordable price the ram and storage are very decent for this price range a large number of apps can be installed and run camera quality is good display and battery life are excellent only con is that even with fast charging to takes approximately hours,"['buy', 'want', 'lot', 'ram', 'storage', 'battery', 'life', 'affordable', 'price', 'ram', 'storage', 'decent', 'price', 'range', 'large', 'number', 'apps', 'installed', 'run', 'camera', 'quality', 'good', 'display', 'battery', 'life', 'excellent', 'con', 'even', 'fast', 'charging', 'takes', 'approximately', 'hours']","['buy', 'want', 'lot', 'ram', 'storage', 'battery', 'life', 'affordable', 'price', 'ram', 'storage', 'decent', 'price', 'range', 'large', 'number', 'apps', 'installed', 'run', 'camera', 'quality', 'good', 'display', 'battery', 'life', 'excellent', 'con', 'even', 'fast', 'charging', 'take', 'approximately', 'hour']",buy want lot ram storage battery life affordable price ram storage decent price range large number apps installed run camera quality good display battery life excellent con even fast charging take approximately hour
Nice for this price,4,Face unlock could be some more better for less lighting remaining all features are very good ..,95,17,4,Positive,Nice for this price Face unlock could be some more better for less lighting remaining all features are very good ..,nice for this price face unlock could be some more better for less lighting remaining all features are very good,"['nice', 'price', 'face', 'unlock', 'could', 'better', 'less', 'lighting', 'remaining', 'features', 'good']","['nice', 'price', 'face', 'unlock', 'could', 'better', 'less', 'lighting', 'remaining', 'feature', 'good']",nice price face unlock could better less lighting remaining feature good
Excellent product,5,It is Excellent in sound with base quality. I m saying and recommending this product for purchasing by others also.,115,20,2,Positive,Excellent product It is Excellent in sound with base quality. I m saying and recommending this product for purchasing by others also.,excellent product it is excellent in sound with base quality i m saying and recommending this product for purchasing by others also,"['excellent', 'product', 'excellent', 'sound', 'base', 'quality', 'saying', 'recommending', 'product', 'purchasing', 'others', 'also']","['excellent', 'product', 'excellent', 'sound', 'base', 'quality', 'saying', 'recommending', 'product', 'purchasing', 'others', 'also']",excellent product excellent sound base quality saying recommending product purchasing others also
Don't buy this product,1,Don't buy this product. It's totally waste of money. It hang and not responding  5 to 6 times in a day. It's just 1 month and faced lots of issue heating issue battery  drained within a day by just using 2 hrs activity.,219,43,4,Negative,Don't buy this product Don't buy this product. It's totally waste of money. It hang and not responding  5 to 6 times in a day. It's just 1 month and faced lots of issue heating issue battery  drained within a day by just using 2 hrs activity.,dont buy this product dont buy this product its totally waste of money it hang and not responding to times in a day its just month and faced lots of issue heating issue battery drained within a day by just using hrs activity,"['dont', 'buy', 'product', 'dont', 'buy', 'product', 'totally', 'waste', 'money', 'hang', 'not', 'responding', 'times', 'day', 'month', 'faced', 'lots', 'issue', 'heating', 'issue', 'battery', 'drained', 'within', 'day', 'using', 'hrs', 'activity']","['dont', 'buy', 'product', 'dont', 'buy', 'product', 'totally', 'waste', 'money', 'hang', 'not', 'responding', 'time', 'day', 'month', 'faced', 'lot', 'issue', 'heating', 'issue', 'battery', 'drained', 'within', 'day', 'using', 'hr', 'activity']",dont buy product dont buy product totally waste money hang not responding time day month faced lot issue heating issue battery drained within day using hr activity
Warranty,3,I have purchased this mobile but within very few days display got damaged on a easy move only. Is there warranty to replace this one,132,25,1,Neutral,Warranty I have purchased this mobile but within very few days display got damaged on a easy move only. Is there warranty to replace this one,warranty i have purchased this mobile but within very few days display got damaged on a easy move only is there warranty to replace this one,"['warranty', 'purchased', 'mobile', 'within', 'days', 'display', 'got', 'damaged', 'easy', 'move', 'warranty', 'replace', 'one']","['warranty', 'purchased', 'mobile', 'within', 'day', 'display', 'got', 'damaged', 'easy', 'move', 'warranty', 'replace', 'one']",warranty purchased mobile within day display got damaged easy move warranty replace one
Awesome and Budget Mobile,5,According to my view very flexible to open with side fingerprint reader and Camera Quality at this price its super 👌,116,21,4,Positive,Awesome and Budget Mobile According to my view very flexible to open with side fingerprint reader and Camera Quality at this price its super 👌,awesome and budget mobile according to my view very flexible to open with side fingerprint reader and camera quality at this price its super 👌,"['awesome', 'budget', 'mobile', 'according', 'view', 'flexible', 'open', 'side', 'fingerprint', 'reader', 'camera', 'quality', 'price', 'super']","['awesome', 'budget', 'mobile', 'according', 'view', 'flexible', 'open', 'side', 'fingerprint', 'reader', 'camera', 'quality', 'price', 'super']",awesome budget mobile according view flexible open side fingerprint reader camera quality price super
Worth for money,5,"Likes are camera quality ,battery, comfortable for smooth suing, it is working looks  like a which is available in15 to 20K .As of now I don't have a any dislike , I am looking forward working likes as nowadays for many years. I hope.",234,44,3,Positive,"Worth for money Likes are camera quality ,battery, comfortable for smooth suing, it is working looks  like a which is available in15 to 20K .As of now I don't have a any dislike , I am looking forward working likes as nowadays for many years. I hope.",worth for money likes are camera quality battery comfortable for smooth suing it is working looks like a which is available in to k as of now i dont have a any dislike i am looking forward working likes as nowadays for many years i hope,"['worth', 'money', 'likes', 'camera', 'quality', 'battery', 'comfortable', 'smooth', 'suing', 'working', 'looks', 'like', 'available', 'dont', 'dislike', 'looking', 'forward', 'working', 'likes', 'nowadays', 'many', 'years', 'hope']","['worth', 'money', 'like', 'camera', 'quality', 'battery', 'comfortable', 'smooth', 'suing', 'working', 'look', 'like', 'available', 'dont', 'dislike', 'looking', 'forward', 'working', 'like', 'nowadays', 'many', 'year', 'hope']",worth money like camera quality battery comfortable smooth suing working look like available dont dislike looking forward working like nowadays many year hope
Not a good product,2,"Fingerprint reader, battery life are not as said by Samsung. Touch sense is also poor. Opening a page is very much slow.l am not satisfied with the product.l advice everyone to not go for the product. There is no Samsung quality.",229,41,4,Negative,"Not a good product Fingerprint reader, battery life are not as said by Samsung. Touch sense is also poor. Opening a page is very much slow.l am not satisfied with the product.l advice everyone to not go for the product. There is no Samsung quality.",not a good product fingerprint reader battery life are not as said by samsung touch sense is also poor opening a page is very much slowl am not satisfied with the productl advice everyone to not go for the product there is no samsung quality,"['not', 'good', 'product', 'fingerprint', 'reader', 'battery', 'life', 'not', 'said', 'samsung', 'touch', 'sense', 'also', 'poor', 'opening', 'page', 'much', 'slowl', 'not', 'satisfied', 'productl', 'advice', 'everyone', 'not', 'go', 'product', 'no', 'samsung', 'quality']","['not', 'good', 'product', 'fingerprint', 'reader', 'battery', 'life', 'not', 'said', 'samsung', 'touch', 'sense', 'also', 'poor', 'opening', 'page', 'much', 'slowl', 'not', 'satisfied', 'productl', 'advice', 'everyone', 'not', 'go', 'product', 'no', 'samsung', 'quality']",not good product fingerprint reader battery life not said samsung touch sense also poor opening page much slowl not satisfied productl advice everyone not go product no samsung quality
Excellent,5,Excellent...I do here recommend to go for this product through Amazon which provides very good service,102,16,1,Positive,Excellent Excellent...I do here recommend to go for this product through Amazon which provides very good service,excellent excellenti do here recommend to go for this product through amazon which provides very good service,"['excellent', 'excellenti', 'recommend', 'go', 'product', 'amazon', 'provides', 'good', 'service']","['excellent', 'excellenti', 'recommend', 'go', 'product', 'amazon', 'provides', 'good', 'service']",excellent excellenti recommend go product amazon provides good service
Gyroscope is not available😠,1,"Overall mobile is good, but for gaming this mobile does not have the 'gyroscope' feature that is very besic thingI really disappointed 😞 by this",144,25,4,Negative,"Gyroscope is not available😠 Overall mobile is good, but for gaming this mobile does not have the 'gyroscope' feature that is very besic thingI really disappointed 😞 by this",gyroscope is not available😠 overall mobile is good but for gaming this mobile does not have the gyroscope feature that is very besic thingi really disappointed 😞 by this,"['gyroscope', 'not', 'available😠', 'overall', 'mobile', 'good', 'gaming', 'mobile', 'not', 'gyroscope', 'feature', 'besic', 'thingi', 'really', 'disappointed']","['gyroscope', 'not', 'available😠', 'overall', 'mobile', 'good', 'gaming', 'mobile', 'not', 'gyroscope', 'feature', 'besic', 'thingi', 'really', 'disappointed']",gyroscope not available😠 overall mobile good gaming mobile not gyroscope feature besic thingi really disappointed
